Alias,Software_Package,Identifier,Highlight,Citation,Bibcode,Alternate_Bibcode,BibGroup,Publisher,Article_ID,DOI,Pub_Year,Pub_Date,Author,Title
DS9,SAOImage DS9,0,and a <em>DS9</em> region file containing the final position and extension for all GeV candidates. Detailed column to be used in XML model files with the Fermi Science Tools. The <em>DS9</em> region file includes all detected candidate,FALSE,2016ApJS..224....8A,2015arXiv151106778A,,The Astrophysical Journal Supplement Series,2015arXiv151106778A|2016ApJS..224....8A|10.3847/0067-0049/224/1/8|10.3847/0067-0049/224/1/8|2015arXiv151106778A|arXiv:1511.06778,10.3847/0067-0049/224/1/8,2016,2016-05-00,"Acero, F.",The First Fermi LAT Supernova Remnant Catalog
DS9,SAOImage DS9,0,"IRAF and <em>DS9.</em> For this example we will be using the following packages: DIGIPHOT, DAOPHOT and PHOTCAL. control over which stars are chosen by picking them ourselves. So, first load an image into <em>DS9</em> by: &gt;&gt; display PG1047 B.fits 1 Where the “1” specifies which <em>DS9</em> window the image is displayed the cursor will appear in the <em>DS9</em> window, and a star can be added to the coordinate list by pressing",FALSE,2012arXiv1208.0307C,,,arXiv e-prints,2012arXiv1208.0307C|arXiv:1208.0307,,2012,2012-08-00,"Cano, Zach",The Nature of Gamma Ray Burst Supernovae
DS9,SAOImage DS9,0,"<em>DS9,</em> SDSS and SEGUE, SExtractor, SIMBAD, SuperMongo, UCAC3, USNO catalogues, Villanova White Dwarf",FALSE,2012MNRAS.426.1767P,2012arXiv1207.6042P,ESO/Telescopes|HST,Monthly Notices of the Royal Astronomical Society,2012arXiv1207.6042P|2012MNRAS.426.1767P|10.1111/j.1365-2966.2012.21766.x|2012arXiv1207.6042P|10.1111/j.1365-2966.2012.21766.x|arXiv:1207.6042,10.1111/j.1365-2966.2012.21766.x,2012,2012-11-00,"Pancino, E.",The Gaia spectrophotometric standard stars survey - I. Preliminary results
DS9,SAOImage DS9,0,every Clio as well as VisAO image in SAOImage <em>DS9</em> (Joye Mandel 2003) at various contrasts to identify visual,TRUE,2017ApJ...846...93S,2017arXiv170607095S,CfA,The Astrophysical Journal,2017arXiv170607095S|2017ApJ...846...93S|10.3847/1538-4357/aa859d|10.3847/1538-4357/aa859d|2017arXiv170607095S|arXiv:1706.07095,10.3847/1538-4357/aa859d,2017,2017-09-00,"Shan, Yutong",The Multiplicity of M Dwarfs in Young Moving Groups
DS9,SAOImage DS9,0,"and background regions defined in <em>DS9</em> and CIAO 3.3 threads, which were also used for the generation",FALSE,2007A&A...463..275G,2006astro.ph.11520G,Chandra|Spitzer|CfA,Astronomy and Astrophysics,2006astro.ph.11520G|2007A&A...463..275G|10.1051/0004-6361:20066424|10.1051/0004-6361:20066424|arXiv:astro-ph/0611520|2006astro.ph.11520G,10.1051/0004-6361:20066424,2007,2007-02-00,"Giardino, G.",The onset of X-ray emission in young stellar objects. A Chandra observation of the Serpens star-forming region
DS9,SAOImage DS9,0,It was inadvertently assigned zero area in a <em>DS9</em> regions file early on in the analysis. Subsequent renumbering,FALSE,2010ApJ...720...64B,,Spitzer,The Astrophysical Journal,2010ApJ...720...64B|10.1088/0004-637X/720/1/64|10.1088/0004-637X/720/1/64,10.1088/0004-637X/720/1/64,2010,2010-09-00,"Barsony, Mary",IRS Scan-mapping of the Wasp-waist Nebula (IRAS 16253-2429). I. Derivation of Shock Conditions from H<SUB>2</SUB> Emission and Discovery of 11.3 μm PAH Absorption
DS9,SAOImage DS9,0,:= DS3 ∩ DS5 Z11 := DS5 ∩ DS7 Z3 := DS1 ∩ <em>DS9</em> Z6 := DS2 ∩ DS8 Z9 := DS3 ∩ DS11 Let Z = DSi ∩ DSj,FALSE,2014arXiv1403.5840K,,,arXiv e-prints,2014arXiv1403.5840K|arXiv:1403.5840,,2014,2014-03-00,"Koch, Sarah",Computing dynamical degrees
DS9,SAOImage DS9,0,"comes from which protostar. To disentangle which emission belongs to which source, we used SAOImage <em>DS9</em> to overlay all CO",FALSE,2017ApJ...846...16S,2017arXiv170708122S,Leiden Observatory|Herschel|Spitzer|SMA|CfA,The Astrophysical Journal,2017arXiv170708122S|2017ApJ...846...16S|10.3847/1538-4357/aa8262|arXiv:1707.08122|2017arXiv170708122S|10.3847/1538-4357/aa8262,10.3847/1538-4357/aa8262,2017,2017-09-00,"Stephens, Ian W.",Alignment between Protostellar Outflows and Filamentary Structure
DS9,SAOImage DS9,0,<em>DS9</em> (http:&#x2F;&#x2F;ds9.si.edu) using a simple ray-trace algorithm with the Maximum Intensity Projection,TRUE,2015ApJ...809..153M,2015arXiv150407723M,,The Astrophysical Journal,2015arXiv150407723M|10.1088/0004-637X/809/2/153|2015ApJ...809..153M|10.1088/0004-637X/809/2/153|2015arXiv150407723M|arXiv:1504.07723,10.1088/0004-637X/809/2/153,2015,2015-08-00,"Martin, P. G.",GHIGLS: H I Mapping at Intermediate Galactic Latitude Using the Green Bank Telescope
DS9,SAOImage DS9,0,"This research has made use of SAOImage <em>DS9,</em> developed by Smithsonian Astrophysical Observatory. TheSpitzer",FALSE,2012MNRAS.419.2095M,2011MNRAS.tmp.1878M|2011arXiv1105.4610M,Chandra|Spitzer,Monthly Notices of the Royal Astronomical Society,2011MNRAS.tmp.1878M|2011arXiv1105.4610M|10.1111/j.1365-2966.2011.19862.x|2012MNRAS.419.2095M|arXiv:1105.4610|2011MNRAS.tmp.1878M|10.1111/j.1365-2966.2011.19862.x|2011arXiv1105.4610M,10.1111/j.1365-2966.2011.19862.x,2012,2012-01-00,"Mineo, S.",X-ray emission from star-forming galaxies - I. High-mass X-ray binaries
DS9,SAOImage DS9,0,"the second image, we reproduced the segmentation images in <em>DS9</em> using the built-in SLS color map",FALSE,2013AJ....146...11R,2013arXiv1301.4621R,HST,The Astronomical Journal,2013arXiv1301.4621R|10.1088/0004-6256/146/1/11|2013AJ....146...11R|2013arXiv1301.4621R|arXiv:1301.4621|10.1088/0004-6256/146/1/11,10.1088/0004-6256/146/1/11,2013,2013-07-00,"Rutkowski, M. J.",Investigating the Core Morphology-Seyfert Class Relationship with Hubble Space Telescope Archival Images of Local Seyfert Galaxies
DS9,SAOImage DS9,0,":&#x2F;&#x2F;doi.org&#x2F;10.5281&#x2F;zenodo.1067749 (Townsley Broos 2017), including astrometrically aligned event lists and exposure maps, <em>DS9</em> region files",TRUE,2018ApJS..235...43T,2018arXiv180204902T,Chandra|Spitzer,The Astrophysical Journal Supplement Series,2018arXiv180204902T|2018ApJS..235...43T|10.3847/1538-4365/aaaf67|arXiv:1802.04902|10.3847/1538-4365/aaaf67|2018arXiv180204902T,10.3847/1538-4365/aaaf67,2018,2018-04-00,"Townsley, Leisa K.","The Massive Star-forming Regions Omnibus X-ray Catalog, Second Installment"
DS9,SAOImage DS9,0,"-band for the face-on data, respectively. displayed side by side using SAOimage <em>DS9</em> (version 5.2) (Joye &amp; Mandel",TRUE,2014arXiv1410.8262Y,,,arXiv e-prints,2014arXiv1410.8262Y|arXiv:1410.8262,,2014,2014-10-00,"Yoshino, Akira",Box/Peanut and Bar structures in edge-on and face-on SDSS nearby galaxies I. Catalogue
DS9,SAOImage DS9,0,"peak. The 24 m flux was measured using SAOImage <em>DS9</em> with ``funtools&#x27;&#x27;, through both a 6.5&#x27;&#x27; and 13&#x27;&#x27;",FALSE,2010A&A...515A..55R,,ESO/Telescopes|Spitzer,Astronomy and Astrophysics,2010A&A...515A..55R|10.1051/0004-6361/200913632|10.1051/0004-6361/200913632,10.1051/0004-6361/200913632,2010,2010-06-00,"Russeil, D.",The earliest phases of high-mass star formation: the NGC 6334-NGC 6357 complex
DS9,SAOImage DS9,0,"such as SAOImage <em>DS9</em> version 7.4 and iraf version 2.16. Particularly in the redder filters, proper background",FALSE,2017MNRAS.469..886S,2017arXiv170405468S,Leiden Observatory|HST|XMM,Monthly Notices of the Royal Astronomical Society,2017arXiv170405468S|2017MNRAS.469..886S|10.1093/mnras/stx888|arXiv:1704.05468|10.1093/mnras/stx888|2017arXiv170405468S,10.1093/mnras/stx888,2017,2017-07-00,"Soria, Roberto",Outbursts of the intermediate-mass black hole HLX-1: a wind-instability scenario
DS9,SAOImage DS9,0,"Both a co-added image and its weight map are produced, as well as an ASCII <em>DS9</em> readable mask file",FALSE,2008A&A...479....9F,2007arXiv0712.0884F,CFHT,Astronomy and Astrophysics,2007arXiv0712.0884F|2008A&A...479....9F|10.1051/0004-6361:20078522|2007arXiv0712.0884F|10.1051/0004-6361:20078522|arXiv:0712.0884,10.1051/0004-6361:20078522,2008,2008-02-00,"Fu, L.",Very weak lensing in the CFHTLS wide: cosmology from cosmic shear in the linear regime
DS9,SAOImage DS9,0,routine within the SAOImage <em>DS9</em> image software (Joye Mandel 2003). We constructed a series of concentric,TRUE,2018ApJ...856...46R,2018arXiv180207734R,HST,The Astrophysical Journal,2018arXiv180207734R|10.3847/1538-4357/aab107|2018ApJ...856...46R|10.3847/1538-4357/aab107|2018arXiv180207734R|arXiv:1802.07734,10.3847/1538-4357/aab107,2018,2018-03-00,"Revalski, M.",Quantifying Feedback from Narrow Line Region Outflows in Nearby Active Galaxies. I. Spatially Resolved Mass Outflow Rates for the Seyfert 2 Galaxy Markarian 573
DS9,SAOImage DS9,0,(v4.61). The stacked image was checked for a nova detection visually by using SAOImage <em>DS9</em>,TRUE,2018ApJ...857...68H,2018arXiv180300181H,NOAO|HST|XMM,The Astrophysical Journal,2018arXiv180300181H|10.3847/1538-4357/aab6a6|2018ApJ...857...68H|10.3847/1538-4357/aab6a6|arXiv:1803.00181|2018arXiv180300181H,10.3847/1538-4357/aab6a6,2018,2018-04-00,"Henze, M.",Breaking the Habit: The Peculiar 2016 Eruption of the Unique Recurrent Nova M31N 2008-12a
DS9,SAOImage DS9,0,"-Parkinson-White syndrome&#x2F;9 Down syndrome <em>(DS)&#x2F;9</em> respiratory distress syndrome,&#x2F;9 acute coronary syndrome&#x2F;9 hepatopulmonary",TRUE,2016arXiv160205772G,,,arXiv e-prints,2016arXiv160205772G|arXiv:1602.05772,,2016,2016-02-00,"Gerdjikov, Stefan",Corpus analysis without prior linguistic knowledge - unsupervised mining of phrases and subphrase structure
DS9,SAOImage DS9,0,are created with SAOImage <em>DS9.</em> Figure 1. Appearance of the simulated galaxy groups as a function,FALSE,2010ApJ...709..218F,2009arXiv0906.3022F,,The Astrophysical Journal,2009arXiv0906.3022F|2010ApJ...709..218F|10.1088/0004-637X/709/1/218|2009arXiv0906.3022F|10.1088/0004-637X/709/1/218|arXiv:0906.3022,10.1088/0004-637X/709/1/218,2010,2010-01-00,"Feldmann, R.",The Evolution of Central Group Galaxies in Hydrodynamical Simulations
DS9,SAOImage DS9,0,"that does basic stretching, blinking, photometry and astrometry. SAOImage <em>DS9</em> is a popular scientific viewer",FALSE,2017AstRv..13...28G,2017arXiv170204835G,,The Astronomical Review,2017arXiv170204835G|2017AstRv..13...28G|10.1080/21672857.2017.1303264|arXiv:1702.04835|2017arXiv170204835G|10.1080/21672857.2017.1303264,10.1080/21672857.2017.1303264,2017,2017-01-00,"Gomez, E. L.",Robotic telescopes in education
DS9,SAOImage DS9,0,of the <em>DS9</em> programme. The colour bar shows the surface-brightness scale in MJysterad-1. Note that not all IR,FALSE,2012A&A...542A.101M,2012arXiv1204.2059M,Spitzer,Astronomy and Astrophysics,2012arXiv1204.2059M|2012A&A...542A.101M|10.1051/0004-6361/201219144|10.1051/0004-6361/201219144|arXiv:1204.2059|2012arXiv1204.2059M,10.1051/0004-6361/201219144,2012,2012-06-00,"Miettinen, O.",LABOCA 870 μm dust continuum mapping of selected infrared-dark cloud regions in the Galactic plane
DS9,SAOImage DS9,0,"etc.). The flagged regions, marked out as circles, ellipses, rectangles, or polygons via the <em>DS9</em> image display,",FALSE,2011AJ....142..145G,2011arXiv1108.3662G,Spitzer,The Astronomical Journal,2011arXiv1108.3662G|10.1088/0004-6256/142/5/145|2011AJ....142..145G|arXiv:1108.3662|10.1088/0004-6256/142/5/145|2011arXiv1108.3662G,10.1088/0004-6256/142/5/145,2011,2011-11-00,"Gutiérrez, Leonel",The Outer Disks of Early-type Galaxies. II. Surface-brightness Profiles of Unbarred Galaxies and Trends with Hubble Type
DS9,SAOImage DS9,0,"file, a <em>DS9</em>-region26 file for the PSF-fit sources, and a set of PSF thumbnails arranged on a grid",FALSE,2014PASP..126..674L,2014arXiv1404.1953L,,Publications of the Astronomical Society of the Pacific,2014arXiv1404.1953L|2014PASP..126..674L|10.1086/677351|2014arXiv1404.1953L|arXiv:1404.1953|10.1086/677351,10.1086/677351,2014,2014-07-00,"Laher, Russ R.",IPAC Image Processing and Data Archiving for the Palomar Transient Factory
DS9,SAOImage DS9,0,"of the other wavelengths with the <em>DS9</em> plotting tool (Fig.#x00A0;A1, upper right-hand panel), we find a positional",TRUE,2017MNRAS.468.4902P,2017arXiv170309143P,,Monthly Notices of the Royal Astronomical Society,2017arXiv170309143P|2017MNRAS.468.4902P|10.1093/mnras/stx749|arXiv:1703.09143|10.1093/mnras/stx749|2017arXiv170309143P,10.1093/mnras/stx749,2017,2017-07-00,"Paiano, S.",A new method to unveil blazars among multiwavelength counterparts of unassociated Fermi γ-ray sources
DS9,SAOImage DS9,0,"for the sources using the FTOOL XSELECT. With this tool, a source region was created in <em>DS9,</em> with a radius",FALSE,2008ApJ...674..686W,2007arXiv0711.0019W,XMM|Swift,The Astrophysical Journal,2007arXiv0711.0019W|2008ApJ...674..686W|10.1086/525274|arXiv:0711.0019|10.1086/525274|2007arXiv0711.0019W,10.1086/525274,2008,2008-02-00,"Winter, Lisa M.",X-Ray Properties of an Unbiased Hard X-Ray-detected Sample of Active Galactic Nuclei
DS9,SAOImage DS9,0,we used the software <em>DS9</em> to perform aperture photometries at the wavelengths where the IR counterpart exists. Table B,FALSE,2017A&A...602A..95L,2017arXiv170201924L,Herschel|ESO/Telescopes|Spitzer,Astronomy and Astrophysics,2017arXiv170201924L|2017A&A...602A..95L|10.1051/0004-6361/201629915|10.1051/0004-6361/201629915|arXiv:1702.01924|2017arXiv170201924L,10.1051/0004-6361/201629915,2017,2017-06-00,"Liu, Hong-Li",Herschel observations of the Galactic H II region RCW 79
DS9,SAOImage DS9,0,"regions, we use the <em>DS9</em> software55http:&#x2F;&#x2F;hea-www.harvard.edu&#x2F;RD&#x2F;ds9&#x2F; (Joye Mandel 2003) to align the radio",TRUE,2011ApJS..194...32A,2011arXiv1103.5085A,Spitzer,The Astrophysical Journal Supplement Series,2011arXiv1103.5085A|2011ApJS..194...32A|10.1088/0067-0049/194/2/32|10.1088/0067-0049/194/2/32|arXiv:1103.5085|2011arXiv1103.5085A,10.1088/0067-0049/194/2/32,2011,2011-06-00,"Anderson, L. D.",The Green Bank Telescope H II Region Discovery Survey. II. The Source Catalog
DS9,SAOImage DS9,0,visual examination is developed based on XPA and <em>DS9.</em> When the source regions are automaically loaded,FALSE,2016ApJS..224...40W,2016arXiv160308353W,Chandra|CfA,The Astrophysical Journal Supplement Series,2016arXiv160308353W|2016ApJS..224...40W|10.3847/0067-0049/224/2/40|10.3847/0067-0049/224/2/40|arXiv:1603.08353|2016arXiv160308353W,10.3847/0067-0049/224/2/40,2016,2016-06-00,"Wang, Song",CHANDRA ACIS Survey of X-Ray Point Sources: The Source Catalog
DS9,SAOImage DS9,0,procedures and data handling tools for further flagging of the data; and 3) standard <em>DS9</em> FITS output,FALSE,2017A&A...608A..40P,2017arXiv170309673P,,Astronomy and Astrophysics,2017arXiv170309673P|2017A&A...608A..40P|10.1051/0004-6361/201630243|10.1051/0004-6361/201630243|arXiv:1703.09673|2017arXiv170309673P,10.1051/0004-6361/201630243,2017,2017-12-00,"Prandoni, I.",The Sardinia Radio Telescope . From a technological project to a radio observatory
DS9,SAOImage DS9,0,using Astronomical Data Visualization <em>DS9</em> display software and subtracted from an area-scaled background. We adopted,FALSE,2006A&A...456..977M,2008arXiv0801.2300M,XMM|Chandra,Astronomy and Astrophysics,2008arXiv0801.2300M|2006A&A...456..977M|10.1051/0004-6361:20054674|10.1051/0004-6361:20054674|2008arXiv0801.2300M|arXiv:0801.2300,10.1051/0004-6361:20054674,2006,2006-09-00,"Marino, A.",X-ray variability of NGC 2516 stars in the XMM-Newton observations
DS9,SAOImage DS9,0,using the analysis tools of the SAOImage <em>DS9</em> (Joye Mandel 2003). Due to the proximity of some members,TRUE,2013ApJ...768...90L,2013arXiv1302.5011L,Herschel|Swift|Spitzer|CfA,The Astrophysical Journal,2013arXiv1302.5011L|2013ApJ...768...90L|10.1088/0004-637X/768/1/90|arXiv:1302.5011|2013arXiv1302.5011L|10.1088/0004-637X/768/1/90,10.1088/0004-637X/768/1/90,2013,2013-05-00,"Lanz, Lauranne",Global Star Formation Rates and Dust Emission over the Galaxy Interaction Sequence
DS9,SAOImage DS9,0,"the segmentation map in the F160W band, and in the Perl&#x2F;<em>DS9</em> version of the CANDELS team interface the classifier",FALSE,2017MNRAS.464.4420S,2016arXiv161003070S,NOAO|HST,Monthly Notices of the Royal Astronomical Society,2016arXiv161003070S|2017MNRAS.464.4420S|10.1093/mnras/stw2587|10.1093/mnras/stw2587|arXiv:1610.03070|2016arXiv161003070S,10.1093/mnras/stw2587,2017,2017-02-00,"Simmons, B. D.",Galaxy Zoo: quantitative visual morphological classifications for 48 000 galaxies from CANDELS
DS9,SAOImage DS9,0,"for all analyzed stars, were read off the WFPC2 images displayed using <em>DS9</em> (Joye Mandel 2003) and are also listed",TRUE,2005ApJ...632..894D,2005astro.ph.11497D,HST,The Astrophysical Journal,2005astro.ph.11497D|2005ApJ...632..894D|10.1086/444372|arXiv:astro-ph/0511497|10.1086/444372|2005astro.ph.11497D,10.1086/444372,2005,2005-10-00,"De Marco, Orsola","A Spectroscopic Analysis of Blue Stragglers, Horizontal Branch Stars, and Turnoff Stars in Four Globular Clusters"
DS9,SAOImage DS9,0,"the methods of Boselli et al. (2011), we utilize the FUNTOOLS analysis package in <em>DS9</em> to measure UV extended",TRUE,2014A&A...569A.124V,2014arXiv1405.4344V,,Astronomy and Astrophysics,2014arXiv1405.4344V|2014A&A...569A.124V|10.1051/0004-6361/201322511|arXiv:1405.4344|2014arXiv1405.4344V|10.1051/0004-6361/201322511,10.1051/0004-6361/201322511,2014,2014-09-00,"Voyer, E. N.",The GALEX Ultraviolet Virgo Cluster Survey (GUViCS). III. The ultraviolet source catalogs
DS9,SAOImage DS9,0,and the adopted parameters to reject spurious peaks were or ; or ; or and . Using SAOImage <em>DS9</em> (Joye Mandel,TRUE,2007ApJS..168..100W,2006astro.ph..9304W,Chandra|HST,The Astrophysical Journal Supplement Series,2006astro.ph..9304W|2007ApJS..168..100W|10.1086/509147|10.1086/509147|arXiv:astro-ph/0609304|2006astro.ph..9304W,10.1086/509147,2007,2007-01-00,"Wang, Junfeng",An X-Ray Census of Young Stars in the Massive Southern Star-forming Complex NGC 6357
DS9,SAOImage DS9,0,"on 2nd September 2009. The file is displayed using SAOImage <em>DS9,</em> an astronomical data visualization 671–680. (Cited on page 146.) Joye, W.A. &amp; Mandel, E. (2003). New Features of SAOImage <em>DS9.</em> In H. E.",TRUE,2012PhDT.........8R,2012arXiv1210.7699R,,Ph.D. Thesis,2012arXiv1210.7699R|2012PhDT.........8R|2012arXiv1210.7699R|arXiv:1210.7699,,2012,2012-10-00,"Roche, Joseph",EG Andromedae: A Symbiotic System as an Insight into Red Giant Chromospheres
DS9,SAOImage DS9,0,"can be loaded into <em>DS9,</em> where one can remove any unwanted sources and then save the new catalog as a region file. It is however important to use correct units (image coordinates). From the <em>DS9</em> catalogs a new set",TRUE,2017arXiv170302533F,,,arXiv e-prints,2017arXiv170302533F|arXiv:1703.02533,,2017,2017-03-00,"Flemming Hansen, Michael","First Steps Toward a Method for Estimating Cosmological Parameters using Strong Lensing, X-ray and Dynamics Total Mass Estimates"
DS9,SAOImage DS9,0,"and interactivity with the <em>DS9</em> image display tool for use with FITS format images (Joye et al. 2011). The first complex. For each observation in turn, an instance of the image display tool <em>DS9</em> is initiated",TRUE,2014arXiv1404.5907S,,,arXiv e-prints,2014arXiv1404.5907S|arXiv:1404.5907,,2014,2014-04-00,"Staley, T. D.",Lucky imaging: beyond binary stars
DS9,SAOImage DS9,0,construction and mask pixels that are affected in the given exposure. Masked pixels (stored as a <em>DS9</em> region,TRUE,2010A&A...520A..58I,2009arXiv0911.3111I,Leiden Observatory|Chandra|XMM|CfA,Astronomy and Astrophysics,2009arXiv0911.3111I|10.1051/0004-6361/200913667|2010A&A...520A..58I|10.1051/0004-6361/200913667|arXiv:0911.3111|2009arXiv0911.3111I,10.1051/0004-6361/200913667,2010,2010-09-00,"Israel, H.",The 400d Galaxy Cluster Survey weak lensing programme. I. MMT/Megacam analysis of CL0030+2618 at z = 0.50
DS9,SAOImage DS9,0,When the focal plane is viewed with the real-time display at the telescope and also with default SAOImage <em>DS9</em>,FALSE,2015AJ....150..150F,2015arXiv150402900F,NOAO,The Astronomical Journal,2015arXiv150402900F|2015AJ....150..150F|10.1088/0004-6256/150/5/150|10.1088/0004-6256/150/5/150|2015arXiv150402900F|arXiv:1504.02900,10.1088/0004-6256/150/5/150,2015,2015-11-00,"Flaugher, B.",The Dark Energy Camera
DS9,SAOImage DS9,0,only single events for spectral analysis of the PN data. We also made use of both CIAO7 and <em>DS9</em> Funtools,FALSE,2007AJ....133..220G,2006astro.ph.10116G,XMM|ESO/Telescopes,The Astronomical Journal,2006astro.ph.10116G|10.1086/509657|2007AJ....133..220G|arXiv:astro-ph/0610116|10.1086/509657|2006astro.ph.10116G,10.1086/509657,2007,2007-01-00,"Grützbauch, R.",Small-Scale Systems of Galaxies. III. X-Ray-detected Elliptical+Spiral Galaxy Pairs in Low-Density Environments
DS9,SAOImage DS9,0,"Digital Sky Survey Collaboration; SAOImage <em>DS9,</em> developed by Smithsonian Astrophysical Observatory; the VizieR catalogue access",FALSE,2015MNRAS.451.3504R,2015arXiv150504499R,Spitzer|CfA,Monthly Notices of the Royal Astronomical Society,2015arXiv150504499R|2015MNRAS.451.3504R|10.1093/mnras/stv1106|10.1093/mnras/stv1106|arXiv:1505.04499|2015arXiv150504499R,10.1093/mnras/stv1106,2015,2015-08-00,"Ruffle, Paul M. E.",Spitzer infrared spectrograph point source classification in the Small Magellanic Cloud
DS9,SAOImage DS9,0,in the following manner. Each *_flt.fits image is displayed in <em>DS9</em> and blemishes are marked with a polygon region.,FALSE,2014ApJS..214...24S,2014arXiv1403.3689S,NOAO|Keck|Spitzer|ESO/Telescopes|Leiden Observatory|HST|Magellan|CFHT,The Astrophysical Journal Supplement Series,2014arXiv1403.3689S|2014ApJS..214...24S|10.1088/0067-0049/214/2/24|10.1088/0067-0049/214/2/24|2014arXiv1403.3689S|arXiv:1403.3689,10.1088/0067-0049/214/2/24,2014,2014-10-00,"Skelton, Rosalind E.","3D-HST WFC3-selected Photometric Catalogs in the Five CANDELS/3D-HST Fields: Photometry, Photometric Redshifts, and Stellar Masses"
DS9,SAOImage DS9,0,"once we have point-spread function (PSF) matched images. We remove any cosmic rays, either by hand using a <em>DS9</em>",TRUE,2018ApJS..235...14S,2018arXiv180109734S,Keck|ESO/Telescopes|Spitzer|HST,The Astrophysical Journal Supplement Series,2018arXiv180109734S|10.3847/1538-4365/aaacce|2018ApJS..235...14S|2018arXiv180109734S|arXiv:1801.09734|10.3847/1538-4365/aaacce,10.3847/1538-4365/aaacce,2018,2018-03-00,"Shipley, Heath V.","HFF-DeepSpace Photometric Catalogs of the 12 Hubble Frontier Fields, Clusters, and Parallels: Photometry, Photometric Redshifts, and Stellar Masses"
DS9,SAOImage DS9,0,20 10 0 - 10 SPS3 æ SPS2 æ æ æ DS8 æ DS7 æ <em>DS9</em> SPS7 SPS6 æ SPS8 E4 æ æ SPS5 æNS1 æ SPS9,FALSE,2014arXiv1407.4021B,,,arXiv e-prints,2014arXiv1407.4021B|arXiv:1407.4021,,2014,2014-07-00,"Benayoun, Maurice",Hadronic contributions to the muon anomalous magnetic moment Workshop. $(g-2)_{\mu}$: Quo vadis? Workshop. Mini proceedings
DS9,SAOImage DS9,0,"’s Astrophysics Data System, the SIMBAD database, operated at CDS, Strasbourg, France and SAOImage <em>DS9,</em> developed",FALSE,2008hsf1.book..483M,2008ASPMP...4..483M|2008HSFR1.B....483M|2008arXiv0812.1323M,CfA,"Handbook of Star Forming Regions, Volume I",2008ASPMP...4..483M|2008HSFR1.B....483M|2008arXiv0812.1323M|2008hsf1.book..483M|2008ASPMP...4..483M|2008HSFR1.B....483M|2008arXiv0812.1323M|arXiv:0812.1323,,2008,2008-12-00,"Muench, A.",Star Formation in the Orion Nebula I: Stellar Content
DS9,SAOImage DS9,0,"with <em>DS9.</em> From left to right: Escorial 1 (Pleiades), 2, and 3 (25 Ori). Fig. A2 right). Same as Fig. A1,",TRUE,2008AN....329..801C,2008arXiv0807.0895C,,Astronomische Nachrichten,2008arXiv0807.0895C|2008AN....329..801C|10.1002/asna.200811024|10.1002/asna.200811024|arXiv:0807.0895|2008arXiv0807.0895C,10.1002/asna.200811024,2008,2008-10-00,"Caballero, J. A.",A revisit to agglomerates of early-type Hipparcos stars
DS9,SAOImage DS9,0,"Aeronautics and Space Administration; (2) Aladin developed by the Centre de Donnes astronomiques de Strasbourg; (3) SAOImage <em>DS9,</em> developed",TRUE,2008A&A...486...85C,2008arXiv0805.0219C,ESO/Telescopes|CFHT,Astronomy and Astrophysics,2008arXiv0805.0219C|10.1051/0004-6361:20078709|2008A&A...486...85C|10.1051/0004-6361:20078709|2008arXiv0805.0219C|arXiv:0805.0219,10.1051/0004-6361:20078709,2008,2008-07-00,"Chilingarian, I. V.",Kinematics and stellar populations of low-luminosity early-type galaxies in the Abell 496 cluster
DS9,SAOImage DS9,0,in SAOImage <em>DS9.</em> (Bottom) Vignetting-free exposure mosaic of the same regions (not smoothed). The x and y,TRUE,2016ApJ...825..132H,2016arXiv160503882H,XMM|Chandra|CfA,The Astrophysical Journal,2016arXiv160503882H|2016ApJ...825..132H|10.3847/0004-637X/825/2/132|10.3847/0004-637X/825/2/132|arXiv:1605.03882|2016arXiv160503882H,10.3847/0004-637X/825/2/132,2016,2016-07-00,"Hong, JaeSub",NuSTAR Hard X-Ray Survey of the Galactic Center Region. II. X-Ray Point Sources
DS9,SAOImage DS9,0,SAOImage DS99 9 SAOImage <em>DS9</em> development has been made possible by funding from the Chandra X-ray Science,FALSE,2016ApJS..222...10S,2015arXiv151107446S,Spitzer,The Astrophysical Journal Supplement Series,2015arXiv151107446S|2016ApJS..222...10S|10.3847/0067-0049/222/1/10|2015arXiv151107446S|arXiv:1511.07446|10.3847/0067-0049/222/1/10,10.3847/0067-0049/222/1/10,2016,2016-01-00,"Savorgnan, G. A. D.",Supermassive Black Holes and Their Host Spheroids. I. Disassembling Galaxies
DS9,SAOImage DS9,0,"of the images in <em>DS9.</em> We provide GALFIT with input guesses for the bulge parameters, based on the output",FALSE,2009ApJ...696..411W,2008arXiv0807.0040W,,The Astrophysical Journal,2008arXiv0807.0040W|2009ApJ...696..411W|10.1088/0004-637X/696/1/411|arXiv:0807.0040|2008arXiv0807.0040W|10.1088/0004-637X/696/1/411,10.1088/0004-637X/696/1/411,2009,2009-05-00,"Weinzirl, Tim",Bulge n and B/T in High-Mass Galaxies: Constraints on the Origin of Bulges in Hierarchical Models
