Software_Package,File_Name,count
Astropy,apj_846_2_108.xml,4
Astropy,apj_846_2_133.xml,4
Astropy,apj_846_2_141.xml,4
Astropy,apj_846_2_144.xml,4
Astropy,apj_846_2_156.xml,4
Astropy,apj_846_2_95.xml,4
Astropy,apj_846_2_99.xml,4
Astropy,apj_847_1_25.xml,4
Astropy,apj_847_1_4.xml,4
Astropy,apj_847_2_102.xml,4
Astropy,apj_847_2_122.xml,4
Astropy,apj_848_1_23.xml,4
Astropy,apj_848_1_56.xml,4
Astropy,apj_848_1_58.xml,4
Astropy,apj_848_1_8.xml,4
Astropy,apj_848_2_126.xml,4
Astropy,apj_848_2_78.xml,4
Astropy,apj_849_1_1.xml,4
Astropy,apj_849_1_11.xml,4
Astropy,apj_849_1_2.xml,4
Astropy,apj_849_1_3.xml,4
Astropy,apj_849_1_69.xml,4
Astropy,apj_849_2_107.xml,4
Astropy,apj_849_2_124.xml,4
Astropy,apj_849_2_143.xml,4
Astropy,apj_849_2_157.xml,4
Astropy,apj_849_2_163.xml,4
Astropy,apj_850_1_109.xml,4
Astropy,apj_850_1_66.xml,4
Astropy,apj_850_1_76.xml,4
Astropy,apj_850_1_86.xml,4
Astropy,apj_850_2_116.xml,4
Astropy,apj_850_2_135.xml,4
Astropy,apj_850_2_139.xml,4
Astropy,apj_851_1_51.xml,4
Astropy,apj_851_2_132.xml,4
Astropy,apj_851_2_152.xml,4
Astropy,apj_852_1_12.xml,4
Astropy,apj_852_1_44.xml,4
Astropy,apj_852_1_9.xml,4
Astropy,apj_852_2_122.xml,4
Astropy,apj_852_2_72.xml,4
Astropy,apj_853_1_5.xml,4
Astropy,apj_853_1_57.xml,4
Astropy,apj_853_1_75.xml,4
Astropy,apj_853_1_9.xml,4
Astropy,apj_853_2_109.xml,4
Astropy,apj_853_2_111.xml,4
Astropy,apj_853_2_169.xml,4
Astropy,apj_853_2_171.xml,4
Astropy,apj_853_2_173.xml,4
Astropy,apj_853_2_195.xml,4
Astropy,apj_854_1_31.xml,4
Astropy,apj_854_1_40.xml,4
Astropy,apj_854_1_62.xml,4
Astropy,apj_854_1_69.xml,4
Astropy,apj_854_1_7.xml,4
Astropy,apj_854_2_101.xml,4
Astropy,apj_854_2_107.xml,4
Astropy,apj_854_2_128.xml,4
Astropy,apj_854_2_138.xml,4
Astropy,apj_854_2_158.xml,4
Astropy,apj_854_2_170.xml,4
Astropy,apj_855_1_1.xml,4
Astropy,apj_855_1_14.xml,4
Astropy,apj_855_1_22.xml,4
Astropy,apj_855_1_29.xml,4
Astropy,apj_855_1_9.xml,4
Astropy,apj_855_2_102.xml,4
Astropy,apj_855_2_110.xml,4
Astropy,apj_855_2_140.xml,4
Astropy,apj_855_2_98.xml,4
Astropy,apj_856_1_5.xml,4
Astropy,apj_856_1_52.xml,4
Astropy,apj_856_1_64.xml,4
Astropy,apj_856_2_117.xml,4
Astropy,apj_856_2_121.xml,4
Astropy,apj_856_2_138.xml,4
Astropy,apj_856_2_142.xml,4
Astropy,apj_856_2_154.xml,4
Astropy,apj_857_1_39.xml,4
Astropy,apj_857_1_45.xml,4
Astropy,apj_857_1_49.xml,4
Astropy,apj_857_1_69.xml,4
Astropy,apj_857_1_70.xml,4
Astropy,apj_857_2_101.xml,4
Astropy,apj_857_2_145.xml,4
Astropy,apj_857_2_86.xml,4
Astropy,apjl_776_2_34.xml,4
Astropy,apjl_780_1_13.xml,4
Astropy,apjl_782_2_17.xml,4
Astropy,apjl_787_1_5.xml,4
Astropy,apjl_788_2_34.xml,4
Astropy,apjl_792_1_16.xml,4
Astropy,apjl_796_2_26.xml,4
Astropy,apjl_797_1_8.xml,4
Astropy,apjl_797_2_32.xml,4
Astropy,apjl_798_1_21.xml,4
Astropy,apjl_808_1_L3.xml,4
Astropy,apjl_808_1_L4.xml,4
Astropy,apjl_808_2_L39.xml,4
Astropy,apjl_812_1_L12.xml,4
Astropy,apjl_816_1_L2.xml,4
Astropy,apjl_817_2_L22.xml,4
Astropy,apjl_817_2_L23.xml,4
Astropy,apjl_820_2_L40.xml,4
Astropy,apjl_822_2_L31.xml,4
Astropy,apjl_827_2_L38.xml,4
Astropy,apjl_831_2_L12.xml,4
Astropy,apjl_832_1_L3.xml,4
Astropy,apjl_834_2_L8.xml,4
Astropy,apjl_835_2_L33.xml,4
Astropy,apjl_839_1_L15.xml,4
Astropy,apjl_840_2_L15.xml,4
Astropy,apjl_845_2_L22.xml,4
Astropy,apjl_846_1_L7.xml,4
Astropy,apjl_848_2_L27.xml,4
Astropy,apjl_850_1_L13.xml,4
Astropy,apjl_850_1_L14.xml,4
Astropy,apjl_851_1_L5.xml,4
Astropy,apjl_851_2_L31.xml,4
Astropy,apjl_851_2_L38.xml,4
Astropy,apjl_853_2_L21.xml,4
Astropy,apjl_853_2_L32.xml,4
Astropy,apjl_854_1_L13.xml,4
Astropy,apjl_855_2_L23.xml,4
Astropy,apjl_855_2_L25.xml,4
Astropy,apjl_855_2_L26.xml,4
Astropy,apjl_856_2_L28.xml,4
Astropy,apjs_214_1_3.xml,4
Astropy,apjs_219_1_12.xml,4
Astropy,apjs_226_1_10.xml,4
Astropy,apjs_226_1_6.xml,4
Astropy,apjs_226_1_9.xml,4
Astropy,apjs_226_2_18.xml,4
Astropy,apjs_230_2_23.xml,4
Astropy,apjs_231_1_11.xml,4
Astropy,apjs_233_1_9.xml,4
Astropy,apjs_233_2_17.xml,4
Astropy,apjs_233_2_26.xml,4
Astropy,apjs_234_1_2.xml,4
Astropy,apjs_234_1_4.xml,4
Astropy,apjs_234_2_18.xml,4
Astropy,apjs_234_2_22.xml,4
Astropy,apjs_234_2_35.xml,4
Astropy,apjs_234_2_36.xml,4
Astropy,apjs_235_1_14.xml,4
Astropy,apjs_235_1_17.xml,4
Astropy,apjs_235_1_20.xml,4
Astropy,apjs_235_1_3.xml,4
Astropy,apjs_235_2_33.xml,4
Astropy,aj_151_6_173.xml,3
Astropy,aj_153_1_3.xml,3
Astropy,aj_153_6_243.xml,3
Astropy,aj_155_3_132.xml,3
Astropy,aj_155_5_194.xml,3
Astropy,apj_802_1_14.xml,3
Astropy,apj_803_1_22.xml,3
Astropy,apj_804_2_136.xml,3
Astropy,apj_806_2_154.xml,3
Astropy,apj_806_2_198.xml,3
Astropy,apj_808_2_189.xml,3
Astropy,apj_811_2_78.xml,3
Astropy,apj_818_2_108.xml,3
Astropy,apj_822_1_32.xml,3
Astropy,apj_822_2_93.xml,3
Astropy,apj_830_1_4.xml,3
Astropy,apj_831_1_91.xml,3
Astropy,apj_832_2_184.xml,3
