Software_Package,File_Name,count
Spec2d,apj_758_2_124.xml,1
Spec2d,apj_760_2_128.xml,1
Spec2d,apj_763_2_124.xml,1
Spec2d,apj_767_1_57.xml,1
Spec2d,apj_767_2_134.xml,1
Spec2d,apj_769_2_148.xml,1
Spec2d,apj_770_1_16.xml,1
Spec2d,apj_772_2_131.xml,1
Spec2d,apj_777_2_98.xml,1
Spec2d,apj_779_1_52.xml,1
Spec2d,apj_780_2_119.xml,1
Spec2d,apj_781_1_2.xml,1
Spec2d,apj_785_2_131.xml,1
Spec2d,apj_792_1_15.xml,1
Spec2d,apj_792_2_84.xml,1
Spec2d,apj_799_2_196.xml,1
Spec2d,apj_801_2_127.xml,1
Spec2d,apj_811_1_26.xml,1
Spec2d,apj_822_1_26.xml,1
Spec2d,apj_826_2_114.xml,1
Spec2d,apj_831_1_104.xml,1
Spec2d,apj_831_1_7.xml,1
Spec2d,apj_833_1_19.xml,1
Spec2d,apj_833_1_33.xml,1
Spec2d,apj_833_2_232.xml,1
Spec2d,apj_838_1_8.xml,1
Spec2d,apj_851_2_114.xml,1
Spec2d,apj_853_1_95.xml,1
Spec2d,apj_857_2_145.xml,1
Spec2d,apjl_702_1_82.xml,1
Spec2d,apjl_731_2_27.xml,1
Spec2d,apjl_737_2_38.xml,1
Spec2d,apjl_747_2_42.xml,1
Spec2d,apjl_753_1_15.xml,1
Spec2d,apjl_828_1_L6.xml,1
Spec2d,apjs_191_1_124.xml,1
Spec2d,apjs_193_1_14.xml,1
Spec2d,apjs_193_1_8.xml,1
Spec2d,apjs_193_2_29.xml,1
Spec2d,apjs_198_1_3.xml,1
Spec2d,apjs_219_1_12.xml,1
Spec2d,apjs_224_2_14.xml,1
Spec2d,apjs_224_2_34.xml,1
